app from the smart tv!,have to sign in with tv provider as well to use the app,0
"it starts charging and nothing, it turns blue and sends you to talk to the",,
"support, fatal",unable to use app,0
the quality of the zoom is very poor,poor quality of the application,1
quality sound and ability to share and present information to a virtual,,
audience.,good for virtual meetings,0
i can not update. tried few days now.,want to download update,0
one season left of a show and the need for hulu will be no more.,hulu has become bad,0
"no user profiles present, no customisation of subtitles, no login via",,
"passwords, frequent logouts from the app.",unable to adjust subtitles,1
cannot open app just spins and spins,unable to use app,1
"it had been glitchy, so i did the on/off, then uninstall.",reinstalling did not work,0
check out spiky in zoom marketplace to get the most out of your meeting.,good app for conducting online meeting,0
the app is good in general but you have to improve your kids profile,,
management!,app has good content for whole family,0
very good the app i loved it too bad my cell phone broke,app is not good,0
the movies are very cool,app is good for movies,0
"this app does not work, just keeps loading, I have done everything to fix the",,
issue and nothing works.,facing connection problems with the app,1
"ideally, only the default profile had access to account management,",,
"payments, etc., and the rest of the profiles can only change preferences",,
and set the pin only for your own profile.,unable to enter profile pin,0
whatever is going on with the bundle package from hulu is not working right,,
for me.,unable to use hulu with disney+ bundle,0
the pandemic has made loneliness real but zoom has literally bridges the,,
fellowship we need.,good app for connecting with people,0
I am not able to access it.,unable to use app,0
"ediggs @zoom this is why google meet, which is browser based, is a much",,
better option.,google meet is better,1
best for marvel lovers,good for watching marvel movies,1
"zoom is great overall, but the fact that you can only view 4 people tiles per",,
page during a meeting is very annoying.,good app for conducting online meeting,0
terrible app that never ever ever works. the worst streaming option out,,
there.,worst app for streaming,1
"recently, the operation of the app has not been stable. the programs are",,
"organized by genre and series, so it is easy to search.",good for watching movies and serials,0
"i have to uninstall and reinstall and the ""pause"", ""delay"" and fast forward",,
"buttons are wrong, i do not know what happens that you do not see the full",,
"screen, it is missing a part and that is why the options i mentioned fail.",unable to play offline videos,0
i am ready to cancel my membership.,want to cancel subscription,1
kylandyoung @zoom you are amazing for trying to help!,good app for connecting with people,0
"nice, but it needs to be used",app has good features,0
"once again, was looking forward to watching disney with my family tonight",,
but am unable to.,unable to connect to disney+,0
4 what tools do i use?,good app for work,0
laurenberson @zoom the only way would be if the chat were saved either,,
"locally or to the cloud. other than that, i don't believe it is possible to access",,
"it, unfortunately.",want to enter meetings,0
text,reason,label
you pay for the subscription and do not let you log in. you still have to learn,,
about repairing bugs..,app subscription is not worthy,0
very bad app..school wale ab chutti me bhi online class chla dete hai agr ye,,
app na hota to humein class na lene pdte,not perfect for online classes,1
20 minuts serial 100 mb above data taking for download low quality .,videos download time is slow,0
"at times zoom can be so annoying, trying to join an important meeting, that",,
"time it will ask you to update. and trying to update too, it will not come. so i",,
at times miss meetings.,meeting gets disconnected,0
why would i have to watch ads when I am paying for the subscription,,
anyways,getting ads despite paying for subscription,1
it does not work on tablet when constantly trying to play video it,,
encountered the problem because it gives an error although trying all the,,
solutions did not improve the application should be improved,unable to play videos,1
constantly tells me there is no content available,unable to download content,0
the app is good but lately I am watching a series (soy luna) and i can not,,
"get past chapter 30 in all the seasons, that is, when i get into the series and",,
"download the episodes, i can not go beyond chapter 30, so it would be",,
great if they fix that problem or give me a solution,unable to load the episodes list,0
"i love the fact that you can view classic disney, marvel, starwars and natgeo",,
all in one place!,good to rewatch classic disney content,1
good app for all type entertainment,app has good content for whole family,0
can not get it to upload and i have done evetything i can think of,unable to download,0
zoom now limiting 1:1 meetings to 40mins unless you pay. excellent. best,,
suggestions for other online meeting platforms?,good app for conducting online classes,0
super app to my learn,good app for conducting online classes,0
there is no ukrainian language and it is impossible to add even russian.,want ukrainian language support,0
"nefarious application does not work on an updated samsung galaxy s8, it",,
keeps going around and does not access it.,app does not work on samsung devices,1
the videos that i downloaded will not play even tho they are for offline,unable to play offline videos,1
it works sometimes. really sad because i enjoy watching disney with my,,
kids. always buffering. other apps work immediately. it takes an act of god,,
to try to watch something on here.,app is good to watch disney content,0
"constantly spams me with ""breaking news"" from sports i do not follow.",getting notifications even after turning it off,0
i like the performance.,good for visual and hearing quality,0
zoom why can i not change my background & profile pic in the same spot?,want to add profile picture,0
"it does not work. i open the app and it is loading forever, it does not even",,
give the option to log in,app keeps loading indefinitely,1
very useful and beautiful platform,app has very good content,0
access to the content is nice but the streaming service itself is very glitchy,,
and frankly feels undeveloped.,worst app for streaming,0
"in terms of the movie option, disney+ is better but not enough.",unable to use disney plus on tv,0
fantastic i love it,good to watch shows,0
disney channel is very good,good for watching movies and serials,0
if i go to the disney+ website i can see the full list of episodes for any given,,
show but on android it is maxed out at 30 for some reason.,want more content on the platform,0
join us on the platform now:,good for global communication,0
really to good hotstar app,unable to use app,0
this account blocked me.,want to access account,0
this app is not working,unable to use on phone,0
can not even sign up lol,unable to create an account,1
actually i don't have the picture of that presently,want to get a picture,0
new episodes of shows that are on my list are not shown in plain view on,,
the home page.,unable to load the episodes list,0
"you'll have the ability to have the captions translated in real time."" - zoom",,
#casesummit,good for communication,0
even though there was no time limit until now,,
"recently, meetings have been forcibly terminated in 40 minutes for users of",,
the free plan.,,
"it would still be nice if the timer was always displayed, but there was no time",,
display at all.,,
"a message in hangul about 10 minutes before the end. when it is time, it",,
suddenly ends forcibly.,,
"if it is done in a short time, there is no problem at all, but it is really annoying",,
that it is prolonged and forcibly interrupted in the middle of the story. i want,,
you to give up,want to conduct meeting for more than 40 minutes,0
"right now, the app is just causing problems. it is just not charging. the",,
stream hangs up again and again or you can no longer get into the app at,,
all.,unable to use app,1
low quality videos even after downloading them first.,video and picture quality is bad,1
text,reason,label
"excellent, thank you disney for such a good application and streaming. you",,
are very grateful,app is good to watch disney content,1
hey zoom my agency doesn't have the option to enable cc for the deaf,,
population we serve.,want to hear audio with bluetooth speaker,0
I am already unsubscribed my premium plan.,want to cancel subscription,1
"it works fine on wifi, but the moment i try switching to data, nothing loads.",unable to use the app on wifi,0
lots of good entertainment,good for watching movies and serials,0
unable to log in to the app.,unable to login,1
"ah yes, zoom's poor programming continues.",poor quality of the application,1
bad app even though it supports homosexuality.,app is bad for children,0
for the only background issue for samsung users uninstall the app then re,,
install after log in do not share location it should allow you to watch shows,,
again.,have to reset the app frequently due to issues,0
can not be sent to tv from mobile in any form.anyone can help?,unable to cast video from cell phone to tv,1
good application and content but i could not watch on my samsung smart,,
"tv, if it synchronizes but it does not give video only sound, you listen to the",,
"movie but it does not give an image the screen is black, the strange thing is",,
that if you see the volume icons advance play etc,unable to watch on smart tv,1
can not watch anything live if you are paying for espn+.,unable to watch espn+,1
i thought the more content would be good du,need to add more content,1
"cannot download anything, for like the entirety of the subscription, it worked",,
once with no fail,unable to download content,1
"bad app, just to open it I have already wasted some time, it does not accept",,
"the password from my email that asks for it, it does not accept it either to",,
"create a password, it does not check, it wastes a lot of memory, so far i do",,
"not know if i managed to complete everything, or not, apart from the time i",,
wasted trying all of this!,receiving incorrect password message,1
this never used to happen and zoom used to be a part of our daily routine.,app hangs sometimes,0
"great app, it does not crash and you can watch it in other languages too",video quality is good,0
i never used the app since i installed it on my phone because i need to get,,
some information about how it works from some of my contacts that are,,
already using the zoom and then i will give the app the full ratings.,want to install app in mobile,0
i can not log in because i want to pay for the first time and watch,unable to play videos,0
to update is hard and keeps consuming data.please make update easy,want to update zoom app,0
"i have used this app for three years almost. but now, this app us the worst",,
app i ever seen. there was no any time limit before for two participants. not,,
it has 40 minutes limit in the app. i used this app to watch movies with my,,
partner. now it is really disappointing me.,facing network connection issues,0
the movies do not load,unable to load movies,1
"and i come back if its change, pure scam, there are tired of these estreming",,
"site or app, far from performing a lot of errors and not always obvious to",,
cast on tv.,getting ads frequently,0
"i need to cancel my account, it will not let me.",want to close account,1
"two years using zoom and it has always worked very well for me, thank you",,
very much for connecting with the people i love. excellent application thank,,
you very much.,good app for connecting with people,1
"it would not reinstall and when i finally managed, it will not even load",,
enough to get to log in.,reinstalling did not work,1
great movies i love braceface,need to update with new movies,0
"application falls off, especially at night.",poor quality of the application,0
excellent experience too easy to get meetings comfortably.,good app for conducting online meeting,0
"nothing works, it does not come in, it just loads but on the computer it is",,
perfect complaint for app installed on galaxy a70,unable to connect to internet,0
zoom i recorder a zoom chat jsut now. where can i find this recording?,,
thank you.,want to find recordings,1
"a little slow when downloading series and movies, it also works only with a",,
"well-connected signal, otherwise it does not open.",videos download time is slow,1
"but i lve been having trouble casting on my tv, i put something and it brings",,
"me back to the ""ready to cast"" screen, pls fix bug.",unable to cast video from cell phone to tv,0
I am login into the zoom login credentials,want to login,1
there is no such bad app content does not even hurt even acsa 1 minute,,
you watch 2 minutes you wait for it to fill up. unnecessary so much,,
advertising a this given presentation disgrace,getting ads despite paying for subscription,0
very bad experience does has only 30 minutes class has very bad does not,,
work properly,want to connect to classes,0
my son and i love disney,app is good to watch disney content,0
ok not the best,app is not good,0
text,reason,label
"authorities need to find solutions to general problems in the app, i download",,
"movies or series hang out every day when i want to open, and also not",,
"continue where i last left off, general in the app if the problems are not",,
solved 3.month i will not renew please can you solve the necessary,,
deficiencies in the application,unable to play videos,0
i wish i could delete my viewing history. i just want to continue watching it.,unable to keep track of episodes,0
"zoom is excellent when I am having meeting, however.i would like to be",,
"able to have choir rehearsals. if there were a way i could do this i""d give a",,
rating of 5+.,good quality of sound,0
"i mean make all of them without ads, and that section we watch shows and",,
movies is so suck like if I am watching a show why would i want to see,,
similar shows that has to be deleted because that is also on show section,,
(you may also like),getting ads frequently,0
"zoom app, which has started to be used since the pandemic hit the world,",,
announces its indonesian language support feature.,good app for connecting with people,0
cutting in and out love the show though,good to watch shows,1
kindly make options for different profiles like netflix and prime .,netflix ui is better,0
it will not allow me to enter the meeting i do not know,want to enter meetings,0
and also i would love to have play next episode button when casting to,,
"chromecast (i am not using autoplay because when i fall asleep, it plays",,
endlessly).,want next episode button,1
i have learned how to use it for the past year and use it conveniently,,
"unfortunately, i tried to set the background, but i did not understand it",unable to switch virtual background,0
i never used this app before since i had my old phone.,reinstalling app does not solve the issues,0
"very good. simpsons among others,",good for watching movies and serials,0
uninstalling and reinstalling the app has not helped.,reinstalling did not work,1
i have restarted the phone and uninstalled and reinstalled multiple times,,
and still does not work.,reinstalling did not work,1
loads all the time,loading time takes forever,0
the apk is very good and quite useful.,good app for conducting online classes,0
after talking vip membership still there is adds. the most worst app i have,,
ever use,getting ads despite paying for subscription,1
best app for online meetinh,good app for conducting online meeting,1
sometimes it gets stuck,want to enter meetings,0
not being able to watch disney anymore imagination and disney close,,
disneychannel for money disney this imagination is always because of you,want to cancel subscription,0
i could have dc marvel comics.,good for watching marvel movies,0
the latest article published today what is the democratization of video,,
"communication depicted by ""zoom"" @zoom",good for communication,0
"even if i enter the correct password and the correct id, the app simply does",,
not allow me to access meetings.,receiving incorrect meeting passcode message,0
this is a bad app can not even sign in,want to login,0
i paid for a month it is not worth continuing my membership.ca does not,,
compare to netflix but not at all.,unable to use streaming service,0
"for whatever reason, i have to uninstall and reinstall it daily (after a phone",,
"restart), because when i try to load anything after a prolonged period (a",,
"day) of not using it, it stays stuck at the white and blue loading circle when",,
trying to watch any show or movie.,reinstalled the app multiple times due to frequent issues,1
app is super slow to load and start video,app is slow compared to other platforms,0
very difficult and very annoying this program!,app is not easy to use,1
i do not like it so much why do i have to put my email and it says error and i,,
do not like it,want to login,0
"hello, i am happy with your service. it makes it easier for us to communicate",,
at home in our meetings.thank you. be blessed.,good for communication,1
"it is a pretty good app, just some movies do not have dubbing. I will be glad",,
"you bring him. apart from that, a successful application:)",app is good for movies,1
hyper disappointed everything is going well and for a few weeks no way to,,
look at what is new (error 83) hours spent with the help center for nothing.,,
no way to watch the news on my orange modem i wait a few days and if still,,
nothing i stop the subscription,app service is bad,0
"amzing,ty! star wars the best!",good for watching star wars and marvel movies,0
china app please ban,want to remove app from google store,0
and its appears all the time even a movie substitle we can not see,,
throughout this ad is on the center bottom.annoying please hotstar please,,
remove it other wise,too many ads in app,0
can not download episodes anymore to watch offline (I am on a data,,
restriction currently) and having consistent issues with the app.,unable to play offline videos,1
"there are no options in this regard like on the pc, not even on the settings.",want to access controls,0
"app stopped working, will not open!",unable to use app,1
text,reason,label
"it is excellent, it has everything, it is economical and good, i recommend it.",service is good for the price,0
"always with the error codes of 42, 39, 83, do all the troubleshooting you can",,
will work for and this is if you are lucky a whole movie.,unable to play videos,0
"for some time now, the mobile app has been working very bad.perennial",,
hourglass,unable to use app,0
zoom continues to be exceptional.,zoom performance is good,1
app crashes and sometimes refuses to boot,app is crashing,1
but there are a bit of limitations in the app.,app is difficult to use,0
"it is impossible to watch avengers ultimatum, the audio is too low",unable to view all movies,0
"convenient for meetings, a treasure of business. good",good app for conducting online classes,0
although i enjoy using hulu .,app has very good content,0
"it is informative, it teaches a lot to lower the",good app for conducting online classes,0
i love the app. i always watch it with my 3-year-old daughter,app is good to watch disney content,0
the bad reviews here are too bad to even test the app,app is not good,1
it comes out from time to time that i do not have internet.. it is an error in the,,
app..,unable to connect to internet,1
"it is annoying how you have to scroll across to find specific genres, instead",,
of displaying a list that you can scroll up and down. i do not like how some,,
tv series have their seasons displayed backwards. not all tv shows give the,,
option to skip intro. need more seasons of american dad.,unable to get next episode button,0
does not work on samsung tablet.,unable to use on tablet,1
cousin it has it downloaded and we watch a lot of movies and it can be,,
translated into slovak so super fact good fact good application i still do not,,
just download it,want an app on smart tv,0
i can not watch on tb in any way unlike netflix which never bothered me and,,
on any device.,unable to watch on smart tv,0
"good streaming service. unfortunately, the detailed view is missing when",,
you are on other apps and the downloads only run when the app is open.,unable to use app,0
all the time it marks me as if i have no signal to connect and only the times i,,
could watch movies were counted.,unable to play videos,0
i sometimes gets confused in the options to join/share screen/ remove,,
access etc.,want to share screen,0
not get login in the meeting,want to login,0
zoom it would be really cool if you could map specific audio input/audio,,
devices to keyboard shortcuts on desktop. swapping between audio,,
setups/device pairs is unnecessarily clunky as-is,sound stopped working,0
so many ads! lost the will to watch stuff here because i had to pass through,,
atleast 3 unskippable ads. and am getting these many despite paying. i,,
"mean sure, these people can ingrain a few ads for low payments. but so",,
many??!,getting ads despite paying for subscription,1
zoom screws up security -- extends encryption capabilities zoom,want to login,0
very good category of movies or series,good for watching movies and serials,1
still beautiful and works great except in case you have to download,,
something.,video quality is good,0
along with keeping up with and enjoying all the best disney creations,,
always make for an awesome time with the family,app is good to watch disney content,0
"got disney+ specifically for my kids to watch mickey mouse, and we just",,
watch it on youtube since we are lucky if it even finishes a 30 min episode,,
without having to reconnect it.,app is good for movies,0
the application does not open due to an error,unable to use app,1
"very well i can watch it anywhere, but every time i watch it from tv, its",,
brightness gets very little.,unable to watch on tv,0
i recommend it has a lot of super fun movies and series,good for watching movies and serials,1
nice to use. good experience,use it with friends and family,0
it is impossible to cancel.,unable to unsubscribe,1
it is a pity that you can not cancel easily and if they do not accept it well,,
they keep charging you,unauthorised charges after cancelling subscription,0
it will not even work on my phone it just load n nothing happens,unable to use on phone,1
hulu has always been my go to app for streaming.,good for watching movies and serials,0
can not enter the application stuck in the loading part during the entry,,
phase,unable to use app,1
"this used to be good, but now. battery drain!",unable to use app,0
i want spider-men here too,want spiderman movies,1
occasionally i get connection problems that do not allow me to access my,,
"downloaded shows. other than that, disney+ is on the rise as a streaming",,
network in my book,app is good for movies,0
does not get me onto the app. it loads forever.,app keeps loading indefinitely,1
"conferences worldwide, all-inclusive, unique, keep it up.",good for video conferencing,0
text,reason,label
ridiculous app for a company of this size.,app is not good,1
not working. can not hear can not say anything,unable to hear sound,1
the app is unusable.,unable to use app,1
but it is good for short sessions!,good app for conducting online meeting,0
is not the garbage app basically supposed to start with a microphone mute?,,
"muzo, if you go in with the microphone on, it will interfere with the meeting.",,
make it a little straight. is this 4 stars? are you kidding? if you make the,,
"settings properly, just press it to turn the microphone on and off, and what",,
"do you do? the difference in operation with the pc is too severe, and there is",,
"nothing to tell you, throw a tick, so take care of it. mind charm",want to use microphone,0
this has to be one of the worst streaming apps on the planet. i swear it can,,
"not go two weeks without screwing up somehow. now, if i stop watching",,
"something and try to restart it later, the thing crashes and tells me to shut",,
"my device off for a little while. which, of course, does absolutely nothing.",,
do not pay more than .99 cents a month for this. that is all it is worth.,,
"pure, unadulterated junk!!",worst app for streaming,1
"there are quality content, but the price should be affordable",good quality of shows at affordable price,1
this makes the app much less usable.,app is not useful,1
"zoom, please stop turning off ""always show meeting controls"" every time",,
the app updates.,app is not working after latest update,0
on sony android tv sound keeps cutting off requiring force close and clear,,
cache. but the issue keeps returning.,unable to hear audio,0
the green frame around my screen when sharing is horrible.,screen sharing is not zoom friendly,0
"worst app ever, most of the times shows connection error and takes a while",,
to start. really annoying.,facing connection problems with the app,1
"it is a very good application and its catalog is very wide, but it is no use if",,
"you use it to watch offline, downloads on your cell phone are useless",,
because if you do not have an internet connection it will not play. i thought,,
this problem would be resolved soon but it is been 3 months and it is still,,
the same.,facing connection problems with the app,1
"i need to cancel my subscription but i can not do it because when i enter, as",,
"indicated, i do not see the payment method and yet my card continues to be",,
charged. i would like to know please of an email or telephone number,,
where i can contact me and help me cancel. thank you.,unable to unsubscribe,1
the content is good.,good quality of shows at affordable price,0
"i can not watch tv, i do not even let me reflect!",unable to view all movies,0
i try to enter a meeting and it tells me that my connection fails when it works,,
perfectly.,want to connect to meetings,0
one of the best streaming services,good for streaming,1
the app will not open from my phone.. it always loads dead and it happens,,
nothing too bad,unable to use app,1
"very good app, with good movies",good for watching movies and serials,0
ideal for professional meetings. effective,good app for conducting online meeting,0
can not put virtual background on a20s phone.there not showing.,unable to switch virtual background,1
so the app is unusable on my android tv.,unable to open on android tv,1
"it is just ok, but half the time it will not download all my stuff to watch offline,",,
even though i have plenty of room..i just do not understand it..can someone,,
please tell me what is wrong here..my netflix works perfectly all the time.,netflix is better,0
"do you say: ""let's make an zoom"" instead of ""a video call""? for these",,
reasons you're going to want to upgrade.,good for video conferencing,0
the app no longer works on mobile phones since the last update. really a,,
shame. I will probably cancel the subscription again.,want to cancel subscription,1
but i can log in on the website.,want to login,1
zoommeeting #customerservice #zoomsupport #zoomticket #zoom #zoom,good app for conducting online meeting,0
of the best is the best of the best,video quality is best,0
"poor next episode features,",unable to get next episode button,0
unable to watch live match. india westindies,unable to view live matches,1
great movie. have a good adventure. i recommend it.,good picture quality of movies delivered,0
it seems that your service is down @zoom,zoom application is not installed,0
been stuck on loading screen for days despite all troubleshooting tips i.e,,
clearing cache etc..,unable to use app,0
hey zoom i am trying to sign up for your annual pro plan but when i go to,,
payment method' it won't allow me to click on 'credit card' or 'paypal'.,want to create account,0
read more here: #zoom #encryption,unclear encryption system,0
looking forward to speaking zoom education summit on thursday 21st july.,want to enter meetings,0
"zoom is a god send, it allows you to meet and socialize with your family and",,
"other groups of associates easily, you can watch movies together on screen",,
share and get a totally immersive experience.,good app for connecting with people,1
text,reason,label
i do not see the option of miracast or google cast,unable to stream on chromecast,0
excellent application to connect several users [?][?][?][?][?][?][?][?][?][?][?],,
[?][?][?][?][?][?][?][?][?][?][?][?],good app for connecting with people,1
"very good application, on my cell phone it never freezes, but on my",,
computer since the application could not be downloaded yet i watched it,,
from the en and if it took a while to load but from then on i have no,,
"problems, besides the fact that its catalog of movies is very complete.",app locks up frequently,0
very good experience using zoom in my virtual classes,good app for conducting online classes,1
"after updating the application, the sound via bluetooth headphones stopped",,
"working. sound is coming through the phone's speaker, although the",,
bluetooth icon is displayed. other apps do not have this problem,bluetooth headphones are not working,1
the application turns on despite many attempts,app keeps loading indefinitely,0
read my perspectives as a presenter on which #webinar platform is best to,,
use when presenting slides and speaking to a virtual audience. zoom vs.,,
webex vs. microsoftteams. (spoiler alert: zoom is the clear winner),good app for conducting webinars,1
"i like it more high advanced than regular zoom. i just have trouble hearing ,",,
the micophone on audio. i need help in this! from: minister renita e. harris,facing issues with audio,1
no cancel option for subscription and they do not ask before deducting my,,
money as i already have premium subscription how did they deduct 149rs,,
as renewal of old subscription. i know i forgot to cancel my old subscription,,
but now i want my money back and i want to cancel my old subscription,,
right now.,unable to unsubscribe,1
"one example - resume feature, if you are fortunate enough to locate a show",,
"previously, partially watching, restarts at the beginning again.",unable to continue the episode,0
"i got glitches, like sometimes i got same episode in another episode. due to",,
that I have uninstall and install this app,unable to load the episodes list,0
nice application but this add was so irritating that only my negative .,ads are annoying,1
take onether paid membership..,app subscription is not worthy,0
very unpleasant experience with frequent buffering and difficult to cancel,,
subscription,app has buffering issue,0
i am unable to watch even though my internet is picking up and even with,,
my subscription on and the payment method,unable to play video after taking subscription,1
used it for and worked great,use it with friends and family,0
I have uninstalled and restarted and the problems comes right back after,,
downloading.,reinstalling did not work,1
always get stuck on the android devices.,app locks up frequently,0
"it is a great movie platform, i love it",best entertainment platform,0
app keeps crashing or does not start at all.,app is crashing,1
it is okay. i never had problems beyond the service drop due to being under,,
maintenance. but that is not the app's fault,app is crashing,0
"i changed my phone to log in, but i do not understand why i need to change",,
my password.,unable to login,0
this app just never opens for me on my android. the app just immediately,,
crashes whenever i try to open it. glad I am spending monthly money on,,
this.,unable to use app,1
I have tried uninstalling and reinstalling it no changes.,reinstalling did not work,1
it is useless to keep paying for something we have not been able to use in,,
the last month!,do not want to use the app,0
scobleizer @zoom there are much better ways to trigger updates.,want update notifications in advance,0
i decided to try the application for a month and as long as i have been using,,
it (about 15 days) my family and i are delighted with the functionality of the,,
"app and all its content, a very familiar app and that if you find yourself bored",,
"its content will take your sleep away without a doubt, 100% recommended.",app is slow compared to other platforms,0
so you manually have to restart each episode.,unable to continue the episode,0
the customer service zoom provides is appallingly bad and easily the worst,,
organisation i have ever dealt with.,customer service is bad,1
it is so sad because there are a lot of good shows and movies on hulu.,worst app for streaming,0
and i do not have access to the internet at the moment and it is probably,,
obvious that if i had continuous access to the internet i would rather not,,
download videos to be able to watch.,unable to play offline videos,1
app no longer opens on my pixel 6 pro for over a week no.,unable to open app on pixel device,1
but i am having a big problem with sound in your app i wear headphones,,
but again there is nothing changing this set or it will be my first and last,,
membership this month.,unable to use app,0
I have uninstalled and installed numerous times.,reinstalling did not work,0
worst app .. not able to see downloads,app is not good,1
apparently can not google cast. bummer.,unable to stream on chromecast,0
app that no longer opens forced to uninstall,reinstalled the app multiple times due to frequent issues,0
"the sound is not clear, is it muffled?",facing sound related issues,1
text,reason,label
the application does not start.,unable to use app,1
i do not have access to the roku account on my tv because it is from the,,
previous owner and i bought disney+ through my email logging in and now,,
trying to cancel my membership is impossible is pretty much what they are,,
telling me when i try to talk to a live agent through the chat,want to cancel subscription,0
it is the worst application in the world i prefer meet than this useless,poor quality of the application,1
"I have tried uninstalling and reinstalling, updating, and even tried crossing",,
my fingers when i opened it.,reinstalling did not work,0
"i have not had any problems with the app, it works very well and plays the",,
content well,good for entertainment,0
"too successful app it is not. it stutters, it takes an awful long time to find",,
"anything, sudden shutdowns. there is something to work on.",app is slow compared to other platforms,0
whenever this happens you have to relaunch it and drag yourself through 3,,
minutes of commercials to pick up where you left off.,unable to play video after advertisement,0
this is a good movie for kids to watch,want to watch movies,0
"the program really needs to be adjusted. first of all, the image quality,",,
"regardless of the internet connection, is very blurry. then there is audio, and",,
"the previous one, there is clearly a successful connection but no sound, no",,
"screen or no audio, and even more so, it will not be there. it is really a big",,
pain for users. i hope it can be improved.,video quality is poor,1
a picture i do not have on my phone.,want to get a picture,0
way too many 1 minute 30 second ads. absolutely horrible.,getting ads frequently,1
although i enjoy using hulu . in order for me to use it i have to uninstall and,,
reinstall it a few times on my phone just to get it to open up. please fix this,,
issue and i will give it a better rating. hulu works fine on my tv. just not my,,
phones.,unable to login into hulu,0
the little circle goes around and around like it is loading but never opens.,app keeps loading indefinitely,0
zoom is there a general issue with adding zoom meetings to google,,
calendar invites?,getting logged out automatically,0
"when i try to watch it with a firestick, it comes out if there is no internet",,
connection.,unable to open app with wifi,0
"this app is garbage and so is the service. crashes all day, can not stream a",,
full episode without it constantly glitching or loading. decent network signal,,
"on my end also, paying $7/month for this bs?? let us find something better!!",,
(ya the shows and movies featured are great!! but without constantly,,
"stopping, loading, or airing commercials it is impossible)",app is not good,1
everything you could ask in a streaming service and more.,good for streaming,1
i love this app. i can all the show i used to watch as kid and as an adult. the,,
only tiny problem is some shows are missing episodes. can you please fix,,
it.,unable to load the episodes list,0
"hulu as a service is fine, no beef there, but the app is terrible.",app is not good,1
pls use indian app.,good app for connecting with people,0
"does not work anymore, really sucks, this when i start it keeps loading.",facing connection problems with the app,0
very good video and audio quality,audio and video quality is good,1
will not load anymore.,unable to play videos,0
do not like the update,recent update is bad,1
even after finishing the whole season it would be showing some episode of,,
the season i already finished.,unable to sync watched episodes,0
great audio & video quality.,audio and video quality is good,1
i had a lot of fun talking with my friends and playing games with them while,,
on zoom.,good for building relations through zoom,0
i love it because I am a big disney fan,app is good with lots of shows,0
"the app still presents some errors, such as for the series or movie and",,
returns to the home screen out of nowhere,unable to use app,0
disney+ good lot of movies,app is good to watch disney content,1
not every tv works,unable to use app on the tv,0
"hulu, please get this resolved.",facing frequent issues with hulu,0
the zoom is amazing but only for the bad network condition we are,,
experiencing here. however i give it a four out of five,want to change language and facing network connection issues,0
i love hotstar it is really good app,good for entertainment,0
my microphone keeps getting unmuted and my camera is turning on as well,,
without me doing anything when I am in meetings.,want to use microphone,0
app is absolute garbage.,app is not good,1
why on earth does the audio lag the video when you rewind a video for 10,,
seconds? how can you be so bad as to the basic streaming technicality.,unable to play videos,0
have a virtual background for the phone,unable to switch virtual background,0
best movie app that i used,app is good for movies,1
can not open the app for a few days. a few weeks ago everything went,,
perfectly,unable to use app,1
text,reason,label
"i can not log on to the app anymore even trying to uninstall and reinstall, the",,
app keeps loading.,unable to login even after reinstalling the app,1
why is hotstar not running how many times have i downloaded it but does,,
not play hotstar played this sir,unable to watch on hotstar,1
but it could have the dc movies also,good for watching movies and serials,0
"does not work on android devices anymore, thinking about cancelling my",,
subscription as i use hulu mostly on the go.,unable to use on tablet,0
it takes an awfully long time to load and igt is difficult when you want to go,,
from one episode to another because it makes you wait an absolute age,loading time is slow,1
"app keeps on hanging all the time , in every 30 minutes it will get stuck for",,
20 minutes,app keeps hanging,1
does not support vpn.,unable to use vpn,1
it is branded and will not let me enter directly i will not have the application,unable to create an account,0
hotstar ka koi customer care number nhai hai aur mail kiya to reply nhi de,,
rahe,hotstar user experience is bad,0
it is fast and it has good movies and tv shows.it also has some classics,good app for watching shows,0
i have an s22 ultra.,unable to use on s22 ultra,0
"edit, reinstalled it, it started working again, a few weeks later, now I am",,
reinstalling again.,reinstalling did not work,0
how can a company like disney get this so wrong?,unable to use app,0
looses connection in between. the only problem i feel,facing network connection issues,0
"i had installed it before and it worked, but now it does not want to open",unable to use app,0
zoom phone didn't seem like an option for just simple calls to any number.,want to use zoom on cell phone,0
do not install it i tried like 100 times the mail,unable to download content,0
"it is impossible to install, i try the fifth time - 0 effect.",want to install,0
but when i try to log into the app is stays stuck on logging in and will not,,
actually log in,unable to login,1
downloaded the app and it will not open,unable to use app,1
the app is also not user friendly at all.,app is not easy to use,1
have you enabled live captions on zoom? it takes just a few seconds and,,
can greatly impact one's ability to participate in a meeting. here's a quick,,
tutorial:,good app for conducting online meeting,0
lots of great movies and shows,good app for watching shows,0
zoom provides all the tools which are required for meetings and,,
conferences. it is really makes you focus more on your meeting.,good app for conducting online meeting,0
it is equipped with all tools so that you can focus more on your meetings,,
and be productive.,good app for conducting online meeting,0
help a lot to teach and to join the meeting from everywhere.,good app for conducting online classes and meetings,0
can not cast to tv anymore??,unable to cast video from cell phone to tv,0
app gets stuck in the loading screen. shows no errors or anything like that.,,
therefore app is not usable,unable to use app,1
"the categories are showing me like one or two movies at a time, that is it. i",,
reached out to support and they told me it was my fault for not paying for,,
hulu live tv. so i pay $9 a month to have access to like 10 movies and that is,,
normal? so rude and unhelpful cs.,subscription plans are expensive,0
